DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/18/2018,15:30,BROOKLYN,11224,40.57659,-73.98499,"(40.57659, -73.98499)",,,1716      MERMAID AVENUE                ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3884322,TAXI,SPORT UTILITY / STATION WAGON,,,
04/18/2018,15:35,BRONX,10467,40.86536,-73.87043,"(40.86536, -73.87043)",ALLERTON AVENUE                 ,BRONX PARK EAST,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3883086,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/18/2018,15:35,MANHATTAN,10004,40.702408,-74.01297,"(40.702408, -74.01297)",,,1         STATE STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3884375,PASSENGER VEHICLE,TAXI,,,
04/18/2018,15:35,,,40.770256,-73.91586,"(40.770256, -73.91586)",ASTORIA BOULEVARD               ,33 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3883652,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,15:40,BRONX,10472,40.834793,-73.868996,"(40.834793, -73.868996)",COMMONWLTH AVENUE               ,EAST 174 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3884460,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,15:40,,,40.79656,-73.97226,"(40.79656, -73.97226)",,,WEST 98 STREET                          ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3884719,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/18/2018,15:40,QUEENS,11354,40.765137,-73.81944,"(40.765137, -73.81944)",NORTHERN BOULEVARD              ,147 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3883030,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,15:40,,,40.68484,-73.80607,"(40.68484, -73.80607)",VANWYCK EXPRESSWAY              ,111 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3884777,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,15:43,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3884753,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,15:45,BROOKLYN,11207,,,,LIVONIA AVE                     ,WYONA ST,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3883011,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,15:45,MANHATTAN,10013,40.720554,-74.00352,"(40.720554, -74.00352)",CANAL STREET                    ,CHURCH STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3884376,TK,SPORT UTILITY / STATION WAGON,,,
04/18/2018,15:45,QUEENS,11357,40.779922,-73.80601,"(40.779922, -73.80601)",CLINTONVILLE STREET             ,20 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883285,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,15:45,,,40.680775,-73.76383,"(40.680775, -73.76383)",MERRICK BOULEVARD               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3884779,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,15:48,BRONX,10453,40.84908,-73.90946,"(40.84908, -73.90946)",MOUNT HOPE PLACE                ,WALTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3884317,SPORT UTILITY / STATION WAGON,BU,,,
04/18/2018,15:50,BROOKLYN,11235,40.578472,-73.93553,"(40.578472, -73.93553)",,,2001      ORIENTAL BOULEVARD            ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3883043,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,15:50,,,40.563774,-74.15586,"(40.563774, -74.15586)",ARTHUR KILL ROAD                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3883715,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
04/18/2018,15:55,,,40.570465,-74.10977,"(40.570465, -74.10977)",NEW DORP LANE                   ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3884005,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:00,BRONX,10451,40.826233,-73.92054,"(40.826233, -73.92054)",,,215       EAST 161 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3883822,SPORT UTILITY / STATION WAGON,TK,,,
04/18/2018,16:00,BROOKLYN,11206,40.69292,-73.94435,"(40.69292, -73.94435)",,,182       PULASKI STREET                ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3886302,BU,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:00,MANHATTAN,10017,40.75409,-73.976395,"(40.75409, -73.976395)",,,200       PARK AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3884393,TAXI,PASSENGER VEHICLE,,,
04/18/2018,16:00,QUEENS,11385,40.691433,-73.89063,"(40.691433, -73.89063)",VERMONT PLACE                   ,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3883917,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,16:00,STATEN ISLAND,10301,40.602135,-74.114876,"(40.602135, -74.114876)",TODT HILL ROAD                  ,OCEAN TERRACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3883746,SPORT UTILITY / STATION WAGON,VN,,,
04/18/2018,16:00,STATEN ISLAND,10309,40.537457,-74.22123,"(40.537457, -74.22123)",,,94        SHARROTTS ROAD                ,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3888084,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:00,,,40.738495,-73.90274,"(40.738495, -73.90274)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3883752,TAXI,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:00,,,40.761272,-73.95571,"(40.761272, -73.95571)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883644,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:00,,,40.703556,-73.78805,"(40.703556, -73.78805)",LIBERTY AVENUE                  ,170 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3884332,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:00,BRONX,10472,40.83388,-73.8766,"(40.83388, -73.8766)",EAST 174 STREET                 ,STRATFORD AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3884438,PASSENGER VEHICLE,CONV,,,
04/18/2018,16:00,STATEN ISLAND,10301,40.613552,-74.10069,"(40.613552, -74.10069)",CLOVE ROAD                      ,OSWEGO STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3883341,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/18/2018,16:10,,,40.69255,-73.879875,"(40.69255, -73.879875)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3883922,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,16:10,,,40.719055,-73.8332,"(40.719055, -73.8332)",GRAND CENTRAL PKWY              ,,,3,0,0,0,0,0,3,0,Following Too Closely,Following Too Closely,Unspecified,,,3883868,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,,
04/18/2018,16:11,BRONX,10466,40.89466,-73.86137,"(40.89466, -73.86137)",BRONX BOULEVARD                 ,EAST 233 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3886140,PASSENGER VEHICLE,,,,
04/18/2018,16:12,MANHATTAN,10010,40.73792,-73.977806,"(40.73792, -73.977806)",,,421       1 AVENUE                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3883857,PASSENGER VEHICLE,,,,
04/18/2018,16:12,,,40.689228,-73.957,"(40.689228, -73.957)",LAFAYETTE AVENUE                ,FRANKLIN AVENUE,,1,0,1,0,0,0,0,0,Driver Inexperience,,,,,3883368,SPORT UTILITY / STATION WAGON,,,,
04/18/2018,16:15,BRONX,10451,40.825573,-73.918465,"(40.825573, -73.918465)",EAST 161 STREET                 ,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,3883838,PASSENGER VEHICLE,TK,,,
04/18/2018,16:15,BROOKLYN,11201,40.688515,-73.99294,"(40.688515, -73.99294)",COURT STREET                    ,DEAN STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3883654,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,16:15,BROOKLYN,11208,40.68319,-73.8663,"(40.68319, -73.8663)",ELDERTS LANE                    ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3884121,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:15,BROOKLYN,11211,40.71337,-73.934814,"(40.71337, -73.934814)",GRAND STREET                    ,MORGAN AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3883359,PASSENGER VEHICLE,BU,,,
04/18/2018,16:15,QUEENS,11361,40.761246,-73.76986,"(40.761246, -73.76986)",,,43-20     BELL BOULEVARD                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3883655,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,16:15,STATEN ISLAND,10310,40.624523,-74.11702,"(40.624523, -74.11702)",CLOVE ROAD                      ,MARTLING AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3886956,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/18/2018,16:16,BROOKLYN,11237,40.699196,-73.91453,"(40.699196, -73.91453)",,,1492      MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3883739,BU,PASSENGER VEHICLE,,,
04/18/2018,16:20,BROOKLYN,11208,40.67627,-73.883865,"(40.67627, -73.883865)",,,700       LIBERTY AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3887034,SPORT UTILITY / STATION WAGON,BU,,,
04/18/2018,16:20,BROOKLYN,11218,40.643055,-73.97885,"(40.643055, -73.97885)",,,127       CHURCH AVENUE                 ,0,0,0,0,0,0,0,0,,,,,,3883064,,,,,
04/18/2018,16:20,BROOKLYN,11220,40.641987,-74.01724,"(40.641987, -74.01724)",4 AVENUE                        ,58 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3884554,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,16:30,,,40.74872,-73.87371,"(40.74872, -73.87371)",ROOSEVELT AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3884705,TK,DS,,,
04/18/2018,16:30,QUEENS,11417,40.668186,-73.83626,"(40.668186, -73.83626)",HURON STREET                    ,ALBERT ROAD,,1,0,0,0,0,0,1,0,Illness,Unspecified,Unspecified,,,3883708,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/18/2018,16:30,,,40.58926,-73.98189,"(40.58926, -73.98189)",AVENUE X                        ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3884323,SPORT UTILITY / STATION WAGON,,,,
04/18/2018,16:40,,,40.775963,-73.94248,"(40.775963, -73.94248)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883698,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,16:42,BROOKLYN,11201,40.69249,-73.97904,"(40.69249, -73.97904)",,,122       ASHLAND PLACE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883711,SPORT UTILITY / STATION WAGON,,,,
04/18/2018,16:45,,,40.61018,-74.03548,"(40.61018, -74.03548)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3883667,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:47,,,40.74668,-73.9745,"(40.74668, -73.9745)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883724,BU,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:56,,,40.61096,-74.10342,"(40.61096, -74.10342)",TIOGA STREET                    ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3883342,TAXI,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:59,MANHATTAN,10032,40.769688,-73.736305,"(40.769688, -73.736305)",WEST 165 STREET                 ,FORT WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3884453,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,16:59,QUEENS,11362,40.769688,-73.736305,"(40.769688, -73.736305)",NORTHERN BOULEVARD              ,BROWVALE LANE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3883660,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:00,BROOKLYN,11214,40.601948,-73.99382,"(40.601948, -73.99382)",BAY PARKWAY                     ,86 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3884932,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:00,MANHATTAN,10019,40.77211,-73.99166,"(40.77211, -73.99166)",,,638       WEST 59 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3883347,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,17:00,QUEENS,11367,40.72496,-73.82756,"(40.72496, -73.82756)",72 AVENUE                       ,PARK DRIVE EAST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3884878,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:00,QUEENS,11691,40.59332,-73.77272,"(40.59332, -73.77272)",ROCKAWAY FREEWAY                ,BEACH 41 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3883062,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,17:00,,,40.78503,-73.94058,"(40.78503, -73.94058)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3883435,SPORT UTILITY / STATION WAGON,,,,
04/18/2018,17:00,,,40.826855,-73.922676,"(40.826855, -73.922676)",GRAND CONCOURSE                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3883800,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:00,BRONX,10467,40.86536,-73.87043,"(40.86536, -73.87043)",BRONX PARK EAST                 ,ALLERTON AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3883254,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:05,BRONX,10451,40.827812,-73.925934,"(40.827812, -73.925934)",EAST 161 STREET                 ,RIVER AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3883799,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:05,QUEENS,11411,40.68836,-73.73659,"(40.68836, -73.73659)",120 AVENUE                      ,227 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3884023,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:05,,,40.72587,-73.76129,"(40.72587, -73.76129)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3884314,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:08,BRONX,10462,40.833122,-73.84205,"(40.833122, -73.84205)",COMMERCE AVENUE                 ,GLEASON AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3883765,TK,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:10,QUEENS,11373,40.7374,-73.87015,"(40.7374, -73.87015)",,,92-15     55 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3883061,SPORT UTILITY / STATION WAGON,,,,
04/18/2018,17:10,BROOKLYN,11233,40.682545,-73.923935,"(40.682545, -73.923935)",,,489       DECATUR STREET                ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3883658,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:11,STATEN ISLAND,10308,40.557926,-74.16175,"(40.557926, -74.16175)",BARLOW AVENUE                   ,ARMSTRONG AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3883436,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,17:11,,,40.81457,-73.931,"(40.81457, -73.931)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3883728,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:13,BROOKLYN,11219,40.635582,-73.99155,"(40.635582, -73.99155)",13 AVENUE                       ,48 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3884183,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/18/2018,17:14,BROOKLYN,11219,40.638306,-73.994545,"(40.638306, -73.994545)",47 STREET                       ,NEW UTRECHT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3883082,TK,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
04/18/2018,17:15,MANHATTAN,10002,40.71814,-73.98698,"(40.71814, -73.98698)",,,140       DELANCEY STREET               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3884094,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,17:15,MANHATTAN,10020,,,,AVENUE OF THE AMERICAS          ,W 48TH ST,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3883351,TAXI,VN,,,
04/18/2018,17:15,,,40.66095,-73.92906,"(40.66095, -73.92906)",REMSEN AVENUE                   ,RUTLAND ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3883053,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:16,BROOKLYN,11219,40.628036,-74.00656,"(40.628036, -74.00656)",66 STREET                       ,11 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883683,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:23,,,40.738415,-73.84899,"(40.738415, -73.84899)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883034,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:25,BROOKLYN,11207,40.657055,-73.89383,"(40.657055, -73.89383)",DE WITT AVENUE                  ,MALTA STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3883015,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,17:26,,,40.712223,-73.8065,"(40.712223, -73.8065)",85 AVENUE                       ,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3883675,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:27,BRONX,10469,40.864002,-73.834045,"(40.864002, -73.834045)",,,1806      EAST GUN HILL ROAD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3883251,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:30,MANHATTAN,10002,40.72224,-73.9863,"(40.72224, -73.9863)",EAST HOUSTON STREET             ,AVENUE A,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3884289,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/18/2018,17:30,MANHATTAN,10013,40.71629,-74.00946,"(40.71629, -74.00946)",,,121       READE STREET                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3884378,PASSENGER VEHICLE,,,,
04/18/2018,17:30,MANHATTAN,10014,40.731003,-74.00463,"(40.731003, -74.00463)",MORTON STREET                   ,BEDFORD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3884462,PASSENGER VEHICLE,TAXI,,,
04/18/2018,17:30,STATEN ISLAND,10306,40.571987,-74.10823,"(40.571987, -74.10823)",,,2424      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3883756,BR,,,,
04/18/2018,17:30,,,40.75432,-73.87946,"(40.75432, -73.87946)",88 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3884700,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/18/2018,17:30,,,40.742836,-73.97214,"(40.742836, -73.97214)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,3883699,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
04/18/2018,17:30,,,40.716957,-73.82655,"(40.716957, -73.82655)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3885694,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:30,MANHATTAN,10039,,,,8 AVENUE                        ,WEST 151 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3884498,SPORT UTILITY / STATION WAGON,,,,
04/18/2018,17:30,,,40.608913,-74.15308,"(40.608913, -74.15308)",VICTORY BOULEVARD               ,CANTERBURY AVENUE,,1,0,1,0,0,0,0,0,,,,,,3883070,,,,,
04/18/2018,17:35,,,40.66626,-73.95957,"(40.66626, -73.95957)",FRANKLIN AVENUE                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3883666,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:40,BROOKLYN,11208,40.679367,-73.879715,"(40.679367, -73.879715)",ATLANTIC AVENUE                 ,HALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3883012,SPORT UTILITY / STATION WAGON,,,,
04/18/2018,17:40,BROOKLYN,11229,40.61032,-73.954506,"(40.61032, -73.954506)",,,1902      KINGS HIGHWAY                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883050,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:40,MANHATTAN,10018,40.75289,-73.98732,"(40.75289, -73.98732)",WEST 38 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3884389,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:40,QUEENS,11377,40.74376,-73.90003,"(40.74376, -73.90003)",WOODSIDE AVENUE                 ,65 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,3883753,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
04/18/2018,17:40,BROOKLYN,11228,,,,BAY RIDGE PARKWAY               ,12 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3883926,AM,PASSENGER VEHICLE,,,
04/18/2018,17:45,QUEENS,11364,40.73351,-73.75989,"(40.73351, -73.75989)",UNION TURNPIKE                  ,211 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883687,SPORT UTILITY / STATION WAGON,TN,,,
04/18/2018,17:45,,,40.738686,-73.99588,"(40.738686, -73.99588)",WEST 16 STREET                  ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3883842,BICYCLE,,,,
04/18/2018,17:50,MANHATTAN,10035,40.79859,-73.933525,"(40.79859, -73.933525)",1 AVENUE                        ,EAST 120 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3883097,DP,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:50,STATEN ISLAND,10306,40.564922,-74.11805,"(40.564922, -74.11805)",TYSENS LANE                     ,CLAWSON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3884112,SPORT UTILITY / STATION WAGON,,,,
04/18/2018,17:50,,,,,,62 ROAD                         ,JUNCTION BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3883663,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2018,17:50,,,,,,STEUBEN STREET                  ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3883758,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:54,QUEENS,11423,40.72106,-73.75945,"(40.72106, -73.75945)",HILLSIDE AVENUE                 ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,,,,3884303,TK,PASSENGER VEHICLE,,,
04/18/2018,17:55,BRONX,10453,40.84782,-73.90756,"(40.84782, -73.90756)",GRAND CONCOURSE                 ,EAST 176 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3884316,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/18/2018,17:55,BRONX,10473,40.824627,-73.86087,"(40.824627, -73.86087)",,,945       UNDERHILL AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3883760,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
